"model","price","objem","age","tachometer","seo_name","kombi","district","district_id","district_seo_name","entity_id","img_url","index"
"fabia",109000,1.4,12.7392197125257,165430,"benzin",0,"Havlíčkův Brod",66,"havlickuv-brod",66,"http://d19-a.sdn.cz/d_19/c_img_gV_s/lDAIrm.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",92
"fabia",228000,1.4,4.73921971252567,110777,"nafta",1,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_gX_q/TTvIvc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",93
"fabia",49990,1.2,17.5715263518138,150350,"benzin",1,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/Jf8Nv4.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",94
"fabia",379990,1,1.15263518138261,11500,"benzin",1,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_gV_s/nwUIrc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",95
"fabia",79000,1.2,14.0670773442847,159350,"benzin",0,"Hodonín",75,"hodonin",5614,"http://d19-a.sdn.cz/d_19/c_img_gU_o/P7CItn.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",96
"fabia",329000,1,3.81656399726215,145227,"benzin",1,"Vyškov",76,"vyskov",14726,"http://d19-a.sdn.cz/d_19/c_img_QM_Ez/uXKBiN.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",97
"fabia",69000,1.2,15.4880219028063,136000,"benzin",0,"Plzeň-město",12,"plzen-mesto",8389,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/BB3Ehf.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",98
"fabia",468300,1,0.235455167693361,5000,"benzin",0,"Břeclav",74,"breclav",74,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/SvKN0T.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",99
"fabia",165000,1.2,9.40451745379877,115993,"benzin",0,"Blansko",71,"blansko",6136,"http://d19-a.sdn.cz/d_19/c_img_QN_Eh/YkhmyB.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",100
"fabia",309000,1.2,5.65366187542779,70348,"benzin",0,"Blansko",71,"blansko",6136,"http://d19-a.sdn.cz/d_19/c_img_QP_EM/xoeG2V.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",101
"fabia",164500,1.2,8.65434633812457,94601,"benzin",0,"Blansko",71,"blansko",6136,"http://d19-a.sdn.cz/d_19/c_img_QR_E5/UYgNju.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",102
"fabia",165000,1.2,12.0684462696783,63891,"benzin",0,"Blansko",71,"blansko",6136,"http://d19-a.sdn.cz/d_19/c_img_QN_Em/VXWNyi.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",103
"fabia",299000,1.2,6.90212183436003,35528,"benzin",0,"Blansko",71,"blansko",6136,"http://d19-a.sdn.cz/d_19/c_img_QI_D7/5yfIS5.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",104
"fabia",269000,1,4.13141683778234,22000,"benzin",0,"Třebíč",69,"trebic",69,"http://d19-a.sdn.cz/d_19/c_img_QR_E3/oC1Jtt.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",105
"fabia",279000,1,4.07392197125257,12000,"benzin",0,"Třebíč",69,"trebic",69,"http://d19-a.sdn.cz/d_19/c_img_QP_EQ/fH8GEo.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",106
"fabia",59900,1.4,18.4065708418891,189288,"benzin",0,"Prostějov",40,"prostejov",40,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/ecSNpu.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",107
"fabia",189000,1.4,7.74811772758385,208947,"nafta",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_gU_o/jahDgL.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",108
"fabia",43900,1.4,21.6071184120465,163897,"benzin",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/ZzoM0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",109
"fabia",197000,1,4.77754962354552,189970,"benzin",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_gQ_o/5IhJp0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",110
"fabia",194000,1,4.77754962354552,201198,"benzin",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eo/rGSeGc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",111
"fabia",189000,1.2,5.87816563997262,163167,"benzin",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eo/frHeGN.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",112
"fabia",97000,1.2,14.8281998631075,237750,"benzin",0,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_QR_E7/FzQRs7.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",113
"fabia",260000,1.2,6.69404517453799,63676,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/tf8IkW.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",114
"fabia",309000,1,3.98631074606434,35008,"benzin",0,"Jihlava",67,"jihlava",5097,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/53NIw8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",115
"fabia",170000,1.4,9.01026694045174,62510,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QP_EV/CbtCGX.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",116
"fabia",469900,1,0.654346338124572,14777,"benzin",0,"Ostrava-město",65,"ostrava-mesto",65,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/upRNhU.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",117
"fabia",219000,1,4.1533196440794,39794,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/AURIn7.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",118
"fabia",382000,1,1.31964407939767,12260,"benzin",0,"Nymburk",55,"nymburk",55,"http://d19-a.sdn.cz/d_19/c_img_QQ_Er/ZVZBYt.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",119
"fabia",64900,1.4,16.1889117043121,165743,"benzin",0,"Ústí nad Labem",27,"usti-nad-labem",27,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/AYVNm6.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",120
"fabia",398000,1,1.06776180698152,11600,"benzin",1,"Znojmo",77,"znojmo",77,"http://d19-a.sdn.cz/d_19/c_img_QO_Ey/6TiCai.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",121
"fabia",149888,1.6,9.90006844626968,116372,"nafta",1,"Praha-východ",56,"praha-vychod",56,"http://d19-a.sdn.cz/d_19/c_img_gV_s/NYSIiO.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",122
"fabia",382000,1,1.40451745379877,8056,"benzin",0,"Nymburk",55,"nymburk",55,"http://d19-a.sdn.cz/d_19/c_img_gV_s/GK3Ihs.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",123
"fabia",385000,1,2.23408624229979,5504,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gU_o/ojtDgo.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",124
"fabia",329000,1,4.23545516769336,10400,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gX_q/8K9BGy.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",125
"fabia",250000,1,3.23613963039014,63201,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gU_o/eg2Dgm.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",126
"fabia",293000,1,3.32101300479124,20590,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gU_o/ia1Dgj.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",127
"fabia",261000,1,4.32032854209446,43577,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/v1m8N.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",128
"fabia",373000,1,2.31895961670089,22961,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gU_o/nKc82.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",129
"fabia",316000,1,3.32101300479124,99966,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/xXB79.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",130
"fabia",336000,1,3.32101300479124,79795,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QP_ES/D2XD3g.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",131
"fabia",279000,1,4.23545516769336,78952,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/BIx8K.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",132
"fabia",314000,1,4.32032854209446,35623,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_Ez/tWtD1J.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",133
"fabia",264000,1,4.48733744010951,85934,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gY_q/puUBFX.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",134
"fabia",249000,1,3.81656399726215,55415,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/pBaBGF.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",135
"fabia",377000,1,2.40383299110198,9113,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/yfhD1X.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",136
"fabia",296000,1,2.48596851471595,47126,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/SnbJMz.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",137
"fabia",271000,1,3.65503080082136,35019,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_s/4utBHn.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",138
"fabia",249000,1,4.65434633812457,28871,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gW_q/JckBGk.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",139
"fabia",276000,1,4.57221081451061,48920,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gY_q/YtyBFR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",140
"fabia",261000,1,3.23613963039014,42634,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/GVw8M.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",141
"fabia",109800,1.6,15.4360027378508,161641,"benzin",0,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_QP_EV/tZ3CDb.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",142
"fabia",338000,1,1.23477070499658,39995,"benzin",1,"Trutnov",36,"trutnov",2949,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/pfUNem.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",143
"fabia",398000,1,1.23477070499658,16051,"benzin",1,"Trutnov",36,"trutnov",2949,"http://d19-a.sdn.cz/d_19/c_img_QP_EV/rnSCDE.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",144
"fabia",129000,1.2,10.5653661875428,158000,"benzin",0,"Pelhřimov",68,"pelhrimov",68,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/D0VIlt.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",145
"fabia",199000,1.2,10.403832991102,28000,"benzin",1,"Pelhřimov",68,"pelhrimov",4874,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eo/v6wTth.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",146
"fabia",326000,1,2.98699520876112,38215,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_q/VI4Bi2.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",147
"fabia",29900,1.4,20.6543463381246,185000,"benzin",0,"Plzeň-město",12,"plzen-mesto",8385,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/yIRC2E.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",148
"fabia",65000,1.2,14.1519507186858,113000,"benzin",0,"Plzeň-město",12,"plzen-mesto",8385,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/PLCHSv.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",149
"fabia",78800,1.6,11.9863107460643,235685,"nafta",0,"Bruntál",60,"bruntal",60,"http://d19-a.sdn.cz/d_19/c_img_QO_Ep/FEaB92.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",150
"fabia",199800,1,5.22655715263518,91300,"benzin",0,"Bruntál",60,"bruntal",60,"http://d19-a.sdn.cz/d_19/c_img_QN_Ep/IwrQ56.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",151
"fabia",214800,1.2,5.52224503764545,144339,"benzin",1,"Bruntál",60,"bruntal",60,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eo/d3TYEn.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",152
"fabia",119800,1.6,14.9349760438056,195900,"benzin",0,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_gW_q/k5HBsA.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",153
"fabia",114800,1.2,11.4086242299795,127623,"benzin",0,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/bK7E3p.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",154
"fabia",114800,1.2,11.7535934291581,146522,"benzin",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/ms5Kkm.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",155
"fabia",119800,1.2,10.6995208761123,119983,"benzin",0,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_gS_i/foVE8C.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",156
"fabia",165800,1.2,9.68104038329911,158142,"benzin",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QL_Ez/4ZSIv8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",157
"fabia",114800,1.6,11.1211498973306,229313,"nafta",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QM_Ez/oi4Km8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",158
"fabia",109800,1.4,13.4565366187543,188325,"benzin",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QN_Er/FjvNQg.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",159
"fabia",114800,1.6,11.4250513347023,227358,"nafta",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/yKvMGT.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",160
"fabia",54900,1.4,21.4045174537988,124600,"benzin",0,"Svitavy",35,"svitavy",8596,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/DzbNdT.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",161
"fabia",520000,1,1.23477070499658,5227,"benzin",0,"Kladno",50,"kladno",13826,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/LtdNqd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",162
"fabia",29000,1.4,20.0355920602327,168000,"benzin",1,"Most",25,"most",25,"http://d19-a.sdn.cz/d_19/c_img_gR_q/E3EIf3.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",163
"fabia",339000,1,2.06707734428474,6574,"benzin",0,"Jihlava",67,"jihlava",5097,"http://d19-a.sdn.cz/d_19/c_img_QM_E0/b51BAK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",164
"fabia",219990,1,4.1533196440794,152911,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_Ez/D3nNV.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",165
"fabia",35000,1.2,18.6036960985626,193265,"benzin",1,"Chrudim",29,"chrudim",29,"http://d19-a.sdn.cz/d_19/c_img_gR_q/WjAIfY.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",166
"fabia",229900,1,4.32032854209446,40600,"benzin",1,"České Budějovice",1,"ceske-budejovice",1,"http://d19-a.sdn.cz/d_19/c_img_QQ_Er/Yj5BU0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",167
"fabia",95000,1.2,13.5715263518138,42000,"benzin",0,"Olomouc",42,"olomouc",10009,"http://d19-a.sdn.cz/d_19/c_img_gV_s/lktE2S.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",168
"fabia",179000,1.2,11.4880219028063,132000,"benzin",0,"Olomouc",42,"olomouc",10009,"http://d19-a.sdn.cz/d_19/c_img_QK_E2/pHgD8H.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",169
"fabia",45000,1.5,17.6399726214921,261000,"benzin",1,"Chrudim",29,"chrudim",29,"http://d19-a.sdn.cz/d_19/c_img_gS_q/PTJIom.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",170
"fabia",167000,1.6,10.7378507871321,188505,"nafta",0,"Děčín",19,"decin",1672,"http://d19-a.sdn.cz/d_19/c_img_QL_Ez/bjRasU.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",171
"fabia",267000,1.2,6.06707734428474,89022,"benzin",0,"Děčín",19,"decin",1672,"http://d19-a.sdn.cz/d_19/c_img_gS_q/jtQHXh.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",172
"fabia",249000,1.2,6.06707734428474,85300,"benzin",0,"Hradec Králové",28,"hradec-kralove",2149,"http://d19-a.sdn.cz/d_19/c_img_gW_q/siJIlQ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",173
"fabia",269000,1.2,5.98494182067077,87149,"benzin",0,"Karviná",62,"karvina",4494,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/tJhNit.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",174
"fabia",425000,1,1.30869267624914,47685,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/pT2Iqe.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",175
"fabia",239900,1,3.45242984257358,147000,"benzin",1,"Bruntál",60,"bruntal",60,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/xCvLwc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",176
"fabia",384000,1,1.12251882272416,9798,"benzin",1,"Klatovy",11,"klatovy",11,"http://d19-a.sdn.cz/d_19/c_img_gX_q/WduIgU.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",177
"fabia",368000,1,1.15263518138261,13322,"benzin",1,"Mladá Boleslav",53,"mlada-boleslav",3966,"http://d19-a.sdn.cz/d_19/c_img_gW_q/iXDIjC.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",178
"fabia",29500,1.2,19.4469541409993,112255,"benzin",0,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_QN_Er/BiSNlL.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",179
"fabia",33000,1.4,19.4989733059548,136967,"benzin",1,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_gR_q/s4SIb4.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",180
"fabia",288000,1,1.48665297741273,16250,"benzin",0,"Mladá Boleslav",53,"mlada-boleslav",3966,"http://d19-a.sdn.cz/d_19/c_img_QM_E0/3EL58.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",181
"fabia",170000,1.2,7.2580424366872,192676,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/ALOI8O.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",182
"fabia",170000,1.4,7.02258726899384,154169,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_E0/0p6BP0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",183
"fabia",190000,1.4,7.1211498973306,122077,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E9/U1mN0c.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",184
"fabia",200000,1.4,7.52635181382615,94461,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gS_q/dMpI6b.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",185
"fabia",299999,1,4.38056125941136,89200,"benzin",0,"České Budějovice",1,"ceske-budejovice",1,"http://d19-a.sdn.cz/d_19/c_img_gU_j/4bKKGA.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",186
